Lattice	 Distance	 Free energy
4.900000	3.559465	-125.67689959
4.910000	3.552531	-125.73480118
4.920000	3.520886	-125.7756531
4.930000	3.545055	-125.8247044
4.940000	3.549842	-125.8585699
4.950000	3.526978	-125.87895515
4.960000	3.510508	-125.90381914
4.970000	3.505432	-125.91447432
4.980000	3.536627	-125.91739815
4.990000	3.531929	-125.91160024
5.030000	3.543119	-125.82492312
5.040000	3.515531	-125.78510681
5.050000	3.539268	-125.73949143
5.060000	3.548838	-125.68617544
